24066912
23820855
23555232
35254100
27602518
16238626
27509074
23180824
24982189
18022640
24491534
27184842
37610154
26976804
23679038
25052703
29672980
25440318
30755532
19923463
23781071
29906466
21280120
12930808
23726552
10816582
32711087
11429164
17627080
26935580
24039267
14607909
28108526
26852331
24233778
29187714
30237086
30707913
31602987
33400522
24289970
21816124
24570356
25983116
21729003
21347491
31021521
32545483
34830276
16125408
17264208
16292667
14500832
16816174
17265485
29444145
34792097
11369649
17846787
15272490
14598076
26595451
37391429
32566817
28813618
26638175
11516610
23313968
31682033
27996099
11139574
22139930
21988569
16844831
31371089
23559006
32201306
26585389
16741831
26081762
37903273
30075701
34967508
19535338
31271494
36515184
28441586
15110258
24962707
15835912
18280186
21986090
37302360
18771690
21122136
26678856
10931289
31478923
16139753
19883086
28242245
23672745
15784900
26404759
28390071
32664591
11113628
29206460
15184164
19205746
19948494
22117440
29325229
32648345
36727298
32134144
26323691
22580124
15064226
11029580
27056327
30194881
34161263
37718950
38621557
18362694
25044120
16939205
14517978
28025144
28003480
29176671
33038332
20026061
33848613
27030302
28672295
26061239
15977818
18822392
19480922
22729413
22995510
34295837
10846171
11768748
16342975
22668878
22246527
12057193
23780826
12646383
26385096
32849657
16040611
16520923
11956315
16876193
35644070
37858140
32242051
19133293
33093530
16051150
27171378
29508297
37531902
15952938
38471810
22004735
19408940
31444397
27003287
27036049
15454423
19385644
38387313
11295174
17407230
23715983
15563611
31098988
34352343
32339978
23897805
24747173
21576408
27622949
15225990
27171858
14659080
32958856
33972443
30786145
19293389
11533228
31020419
30883543
12919066
12039673
17426024
23328395
29016622
25823760
28644885
15900496
28900186
30367518
38252412
37581443
24301800
20410292
28472682
17517763
35789239
25081482
31718985
29281262
37559904
29439976
27762146
21276203
18385096
34616040
17507663
34539874
15256486
33506238
22584026
28647120
32808707
15729506
21237218
32513729
17698581
19405528
21481097
11931841
26815358
17471478
22309853
38131179
25247763
24147756
33624810
11056166
16740178
24620831
25232061
19683537
26782056
37515107
24769061
11842118
15506925
23007403
10843727
21810154
32631523
20616380
31493399
36121748
